"File","rdf:RDF - edm:ProvidedCHO - rdf:about","dc:type_literal","rdf:RDF - edm:ProvidedCHO - dc:type - skos:Concept - rdf:about","rdf:RDF - edm:ProvidedCHO - dcterms:medium","rdf:RDF - edm:ProvidedCHO - dcterms:medium - rdf:resource","dcterms:medium_URI","rdf:RDF - edm:ProvidedCHO - edmfp:technique - rdf:resource","edmfp:technique_URI","rdf:RDF - edm:ProvidedCHO - edmfp:technique","rdf:RDF - edm:ProvidedCHO - dcterms:provenance","rdf:RDF - edm:ProvidedCHO - dc:date","rdf:RDF - edm:ProvidedCHO - dcterms:creator - edm:Agent - skos:prefLabel - xml:lang","rdf:RDF - edm:ProvidedCHO - dcterms:creator - edm:Agent - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dc:creator - edm:Agent - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dc:description - xml:lang","rdf:RDF - edm:ProvidedCHO - dc:description","rdf:RDF - edm:ProvidedCHO - dc:identifier","rdf:RDF - edm:ProvidedCHO - dc:title - xml:lang","rdf:RDF - edm:ProvidedCHO - dc:title","rdf:RDF - edm:ProvidedCHO - edm:type","rdf:RDF - edm:ProvidedCHO - dcterms:created - xml:lang","rdf:RDF - edm:ProvidedCHO - dcterms:created","rdf:RDF - edm:ProvidedCHO - mrel:dsr - edm:Agent - skos:prefLabel - xml:lang","rdf:RDF - edm:ProvidedCHO - mrel:dsr - edm:Agent - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dcterms:spatial - edm:Place - skos:prefLabel - xml:lang","rdf:RDF - edm:ProvidedCHO - dcterms:spatial - edm:Place - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dcterms:isPartOf","rdf:RDF - edm:ProvidedCHO - mrel:spn - edm:Agent - skos:prefLabel","rdf:RDF - ore:Aggregation - rdf:about","rdf:RDF - ore:Aggregation - edm:aggregatedCHO - rdf:resource","rdf:RDF - ore:Aggregation - edm:dataProvider - edm:Agent - skos:prefLabel - xml:lang","rdf:RDF - ore:Aggregation - edm:dataProvider - edm:Agent - skos:prefLabel","rdf:RDF - ore:Aggregation - edm:isShownAt - edm:WebResource - rdf:about","rdf:RDF - ore:Aggregation - edm:provider - edm:Agent - rdf:about","rdf:RDF - ore:Aggregation - edm:provider - edm:Agent - skos:prefLabel","rdf:RDF - ore:Aggregation - edm:rights - rdf:resource","rdf:RDF - ore:Aggregation - edm:hasView - edm:WebResource - rdf:about","rdf:RDF - ore:Aggregation - edm:isShownBy - edm:WebResource - rdf:about"
"22-11-18_13:54:06/Item_34560018.xml","https://modemuze.nl/localID/europeana-fashion/BK0615","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","polyester","","","","","gehaakt","2001","2001","nl","Leest, Felieke van der","Leest, Felieke van der","nl","Een groen, gehaakt bodemplaatje moet om de vinger geknoopt worden. Hierop staat een paddestoel bestaande uit een witte stam, gouden kraag en rode hoed. De hoed van de paddestoel lijkt sterk op een werkelijk (klein formaat) hoofddeksel ","BK0615","nl","'Paddestoel Ring 1'","IMAGE","nl","2001","","","","","Body Jewels","","localID/europeana-fashion/Aggregation_BK0615","localID/europeana-fashion/BK0615","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_BK0615","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0615.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0615.jpg"
"22-11-18_13:54:06/Item_34560018.xml","","sieraad","http://thesaurus.europeanafashion.eu/thesaurus/10152","polyamide","","","http://thesaurus.europeanafashion.eu/thesaurus/10939","","gehaakt","aankoop","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560018.xml","","ring","http://thesaurus.europeanafashion.eu/thesaurus/10165","kunstzijde","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560018.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","vilt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560018.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10152","polyester","http://thesaurus.europeanafashion.eu/thesaurus/10485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560018.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10165","polyamide","http://thesaurus.europeanafashion.eu/thesaurus/10678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560018.xml","","","","kunstzijde","http://thesaurus.europeanafashion.eu/thesaurus/10361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560018.xml","","","","vilt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560019.xml","https://modemuze.nl/localID/europeana-fashion/BK0620","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","vilt","","","","","","2001","2000","nl","Bussemaker, Irene","Bussemaker, Irene","nl","Vilten hoed ecru/donkerbruin gevlekt met twee 'uitstulpingen' in de vorm van een (honden-)oor. ","BK0620","nl","'Chapeau d'oreille'","IMAGE","nl","2000","","","","","","","localID/europeana-fashion/Aggregation_BK0620","localID/europeana-fashion/BK0620","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_BK0620","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0620-01.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0620-01.jpg"
"22-11-18_13:54:06/Item_34560019.xml","","hoed","http://thesaurus.europeanafashion.eu/thesaurus/10200","wol","","","","","","aankoop","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560019.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","vilt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560019.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10200","wol","http://thesaurus.europeanafashion.eu/thesaurus/10351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560020.xml","https://modemuze.nl/localID/europeana-fashion/BK0623","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","zilver","","","","","handgebreid","2001","2000","nl","Kruytzer, Marly","Kruytzer, Marly","nl","Halssieraad, bestaande uit een lang, zilveren losjes gebreid snoer, waarin verspreid zilverblauwe zoetwaterpareltjes zijn meegebreid ","BK0623","nl","Halssieraad 'Zonder titel' uit collectie: 'Water'","IMAGE","nl","2000","","","","","","","localID/europeana-fashion/Aggregation_BK0623","localID/europeana-fashion/BK0623","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_BK0623","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0623-01.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0623-01.jpg"
"22-11-18_13:54:06/Item_34560020.xml","","sieraad","http://thesaurus.europeanafashion.eu/thesaurus/10152","zoetwaterparel","","","http://thesaurus.europeanafashion.eu/thesaurus/10697","","handgebreid","schenking","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560020.xml","","halssieraad","http://thesaurus.europeanafashion.eu/thesaurus/10162","zilver","http://thesaurus.europeanafashion.eu/thesaurus/10547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560020.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","zoetwaterparel","http://thesaurus.europeanafashion.eu/thesaurus/10595","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560020.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560020.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","https://modemuze.nl/localID/europeana-fashion/BK0630","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","katoen","","","","","gehaakt","2001","2001","nl","Leest, Felieke van der","Leest, Felieke van der","nl","Muts, waarvan het wortelstelsel van de boom (in bruin) over het hoofd valt. Bovenop is een grillig takkenstelsel in haaktechniek te zien, waaraan diverse vrolijk gekleurde vlaggetjes bevestigd zijn. Op stam signatuur 'F en L'. ","BK0630","nl","'Feestboommuts'","IMAGE","nl","2001","","","","","Body Jewels","","localID/europeana-fashion/Aggregation_BK0630","localID/europeana-fashion/BK0630","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_BK0630","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0630.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0630.jpg"
"22-11-18_13:54:06/Item_34560021.xml","","hoed","http://thesaurus.europeanafashion.eu/thesaurus/10200","polyester","","","","","gebreid","opdracht","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","polyamide","","","http://thesaurus.europeanafashion.eu/thesaurus/10939","","gehaakt","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10200","viscose","","","http://thesaurus.europeanafashion.eu/thesaurus/10389","","gebreid","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","","","","acryl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","","","","metaal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","","","","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","","","","polyester","http://thesaurus.europeanafashion.eu/thesaurus/10485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","","","","polyamide","http://thesaurus.europeanafashion.eu/thesaurus/10678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","","","","viscose","http://thesaurus.europeanafashion.eu/thesaurus/10484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","","","","acryl","http://thesaurus.europeanafashion.eu/thesaurus/10679","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560021.xml","","","","metaal","http://thesaurus.europeanafashion.eu/thesaurus/10545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560022.xml","https://modemuze.nl/localID/europeana-fashion/BK0632","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","zilver","","","","","","2001","2001","nl","Nijland, Evert","Nijland, Evert","nl","Broche in druppelvorm, waarboven scharnierend een 'kroontje'. Het zilver is zwart gemaakt. In de 'druppel' is een blauw/turquoise stukje fluweel geplaatst waarop zilverkleurige kleine kraaltjes zijn genaaid.Achterzijde gesigneerd 'EN' ","BK0632","nl","'Zonder titel' (broche)","IMAGE","nl","2001","","","","","","","localID/europeana-fashion/Aggregation_BK0632","localID/europeana-fashion/BK0632","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_BK0632","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","",""
"22-11-18_13:54:06/Item_34560022.xml","","sieraad","http://thesaurus.europeanafashion.eu/thesaurus/10152","fluweel","","","","","","schenking","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560022.xml","","broche","http://thesaurus.europeanafashion.eu/thesaurus/10640","kraal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560022.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","zilver","http://thesaurus.europeanafashion.eu/thesaurus/10547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560022.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10152","fluweel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560022.xml","","","","kraal","http://thesaurus.europeanafashion.eu/thesaurus/10765","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560023.xml","https://modemuze.nl/localID/europeana-fashion/BK0642","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","zijde","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053660","gestikt","2002","2001","nl","Oirschot, Eugenie van","Oirschot, Eugenie van","nl","Hoed, bestaande uit puntige segmenten die vanuit middelpunt gebogen uitwaaieren. Om en om, turkois/zilvergrijs en diepblauw/zwart, gemaakt n.a.v. opdracht van het Musée du Chapeaux. ","BK0642","nl","'Raio da Lua' (Straal van de maan)","IMAGE","nl","2001","","","","","","","localID/europeana-fashion/Aggregation_BK0642","localID/europeana-fashion/BK0642","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_BK0642","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0642.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/BK0642.jpg"
"22-11-18_13:54:06/Item_34560023.xml","","hoed","http://thesaurus.europeanafashion.eu/thesaurus/10200","zijde","http://thesaurus.europeanafashion.eu/thesaurus/10352","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053660","gestikt","aankoop","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560023.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560023.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560024.xml","https://modemuze.nl/localID/europeana-fashion/12119","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","2001","1920 - 1929","nl","Ankersmit's Textielfabrieken (Deventer)","Ankersmit's Textielfabrieken (Deventer)","nl","Op een ondergrond van ecru met golvende lijnen is een patroon van palmbomen met uitlopers en pauwen in de kleuren oranje, bruin, roze en blauw. De lange zijden zijn met de hand omgezoomd. ","12119","nl","Doek (imitatiebatik)","IMAGE","nl","1920","nl","uitvoerder","nl","Deventer","","","localID/europeana-fashion/Aggregation_12119","localID/europeana-fashion/12119","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_12119","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/12119.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/12119.jpg"
"22-11-18_13:54:06/Item_34560024.xml","","kledingstof","http://thesaurus.europeanafashion.eu/thesaurus/10509","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","","imitatiebatik","schenking","ca","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560024.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560024.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10509","","","","http://thesaurus.europeanafashion.eu/thesaurus/10294","","imitatiebatik","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560025.xml","https://modemuze.nl/localID/europeana-fashion/12259a=d","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","kunstzijde","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","1991","1948 - 1950","nl","Stoomweverij Nijverheid (Enschede)","Stoomweverij Nijverheid (Enschede)","nl","Bedrukte stof met open en dichte blokken in ecru en bruin op donkerblauwe ondergrond. Famous Artist serie? ","12259a=d","nl","Blouses en stalen van bedrukte stof met open blokken","IMAGE","nl","1948","nl","uitvoerder","nl","Enschede","","","localID/europeana-fashion/Aggregation_12259a=d","localID/europeana-fashion/12259a=d","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_12259a=d","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/12259a.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/12259a.jpg"
"22-11-18_13:54:06/Item_34560025.xml","","vrouwenkleding","http://thesaurus.europeanafashion.eu/thesaurus/10434","metaal","","","","","bedrukt","schenking","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560025.xml","","bovenkleding","http://thesaurus.europeanafashion.eu/thesaurus/10002","kunstzijde","http://thesaurus.europeanafashion.eu/thesaurus/10361","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053658","genaaid","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560025.xml","","blouse","http://thesaurus.europeanafashion.eu/thesaurus/10018","metaal","http://thesaurus.europeanafashion.eu/thesaurus/10545","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34560025.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","http://thesaurus.europeanafashion.eu/thesaurus/10419","","bedrukt","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
